Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__lipid transport (GO:0006869),0.3906285728940714,1.043518900717384,0.40298507462686567,0.6935675921454654,1.0,9/25,20.66%,PRELID2;ABCD2;ABCD3;SPNS2;ABCC3;CHKA;LDLR;ABCA1;PLEKHA3
prerank,Reactome_2022__Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,0.3864005237292032,1.0419235718980446,0.38672768878718533,0.6958244753738222,1.0,7/22,18.16%,THSD4;B3GLCT;ADAMTS2;GALNT3;ADAMTS17;NOTCH2;ADAMTSL1
prerank,KEGG_2021_Human__AGE-RAGE signaling pathway in diabetic complications,0.3988337669283443,1.0409973951923022,0.40794979079497906,0.6964983600232915,1.0,7/20,17.06%,FOXO1;MAPK3;SMAD3;KRAS;STAT3;COL4A2;PLCB4
prerank,GO_Biological_Process_2021__positive regulation of binding (GO:0051099),0.4287685794886811,1.039329106568375,0.4176954732510288,0.6992035752065121,1.0,4/15,10.10%,TIAM1;RAN;HIPK2;TXN
prerank,GO_Biological_Process_2021__inner mitochondrial membrane organization (GO:0007007),0.42118667556692363,1.0389970227564453,0.41252699784017277,0.6983646421632579,1.0,12/17,29.42%,ATP5MG;ATP5F1E;ATP5PF;APOOL;ATP5PO;ATP5F1C;AFG3L2;ATP5MC2;ATP5MC3;ATP5MF;DNAJC11;LETM1
prerank,GO_Biological_Process_2021__response to UV (GO:0009411),-0.4158316738978577,-1.038878391389206,0.42441860465116277,1.0,1.0,9/19,21.46%,EIF2S1;PTPRK;CDKN2D;GPX1;PARP1;USP1;RHBDD1;ERCC6;EGFR
prerank,GO_Biological_Process_2021__sterol metabolic process (GO:0016125),0.4195706301604736,1.0376979404112614,0.41458333333333336,0.7001013738631673,1.0,4/16,11.82%,CYP7B1;SOAT1;INSIG2;FDX1
prerank,Reactome_2022__AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,0.4161498704376414,1.0376715267060257,0.3951612903225806,0.6985072001347393,1.0,2/16,2.58%,RPS27A;PSMB1
prerank,GO_Biological_Process_2021__positive regulation of transcription by RNA polymerase II (GO:0045944),0.27016277940391487,1.0345182305836649,0.3601036269430052,0.7047176668700367,1.0,40/184,15.66%,RORB;RPS27A;KAT2B;NFIB;ZFPM2;GLIS3;HSF2;ZNF451;RARB;PPARGC1A;IRF2BPL;RBMX;FOXO1;MAPK3;MEIS2;PARK7;SENP1;MEIS1;POU3F2;SIRT1;CTBP2;ZNF507;TET3;HDAC3;PER1;SMAD3;HIPK2;MED10;PRKD1;GABPA;MAML3;H2AZ1;STAT3;CX3CL1;SIN3A;ASXL3;ZNF143;PLAGL1;MTF1;TFDP1
prerank,Reactome_2022__MAPK Family Signaling Cascades R-HSA-5683057,0.3101890422135841,1.033030429004714,0.38009049773755654,0.7066836515839791,1.0,14/69,9.64%,RPS27A;PSMB1;FOXO1;MAPKAPK5;MAPK3;SPTB;RASGRF2;NRG1;GFRA1;MPP2;PTPN3;CDC42EP3;KITLG;KSR1
prerank,"GO_Biological_Process_2021__regulation of gene expression, epigenetic (GO:0040029)",0.3992576638156624,1.031170184302751,0.4136460554371002,0.7097991188542889,1.0,4/20,10.84%,KAT2B;PPM1D;CGGBP1;CTCF
prerank,GO_Biological_Process_2021__regulation of cation channel activity (GO:2001257),-0.4022887043168022,-1.0310124160584162,0.40409683426443205,1.0,1.0,7/24,15.18%,CAMK2D;NEFL;STAC;SHISA6;HOMER1;OPRM1;NOS1
prerank,KEGG_2021_Human__Chemical carcinogenesis,-0.36988159130545256,-1.030570424099451,0.3897338403041825,1.0,1.0,12/36,21.46%,HSP90AA1;CHRNA7;FGF9;GSTO1;ADCY8;ESR1;AR;PRKCG;JUN;AHR;FGF5;EGFR
prerank,GO_Biological_Process_2021__cellular response to oxygen-containing compound (GO:1901701),0.31459892212120444,1.0302952236054876,0.3922018348623853,0.7102439343894155,1.0,11/63,12.68%,RORB;PDE3A;FOXO1;BRINP3;MAPK3;RHOA;EPHA3;CPEB1;PRKD1;HSP90B1;H2AZ1
prerank,GO_Biological_Process_2021__cellular component assembly (GO:0022607),-0.34708807993751145,-1.0302612091375598,0.4036697247706422,1.0,1.0,8/49,4.88%,PARD3;MYO1B;JHY;SKAP2;TEAD1;PARVB;NEFH;MITF
prerank,GO_Biological_Process_2021__positive regulation of cytosolic calcium ion concentration (GO:0007204),0.37585071130479536,1.0296041833547525,0.4089935760171306,0.7105298306235933,1.0,5/26,16.68%,EDNRA;BCAP31;FIS1;TRPC3;CXCL13
prerank,Reactome_2022__Signaling By Nuclear Receptors R-HSA-9006931,0.31934268603239,1.028989725710883,0.4200426439232409,0.7105894763689727,1.0,13/56,12.68%,FKBP5;POLR2B;KAT2B;PMEPA1;RARB;H2AZ2;MAPK3;ALDH1A1;HDAC3;PPID;H3-3B;KDM3A;H2AZ1
prerank,GO_Biological_Process_2021__transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.29354217104669816,1.0286376454377542,0.38064516129032255,0.7097773318507504,1.0,21/88,14.48%,POLR2B;TIAM1;NRP1;ATP6V0E1;EPHA7;FOXO1;MAPK3;EPHA10;RHOA;NRG1;EPHA3;ATP6AP1;SDCBP;EPHA6;WASF2;PRKD1;GALNT3;STAT3;AP2S1;COL4A2;VAV3
prerank,Reactome_2022__Estrogen-dependent Gene Expression R-HSA-9018519,-0.37561816470928633,-1.0284394135587063,0.41035120147874304,1.0,1.0,10/28,11.78%,GREB1;HSP90AA1;RUNX1;ERBB4;TLE3;POLR2K;POLR2A;ESR1;SMC1A;SMC3
prerank,KEGG_2021_Human__Melanoma,-0.4266998498528653,-1.028020036246995,0.40540540540540543,1.0,1.0,3/17,4.88%,FGF9;MET;MITF
prerank,GO_Biological_Process_2021__glycosaminoglycan metabolic process (GO:0030203),0.4177866986175033,1.027805794263549,0.37020316027088035,0.710256972836394,1.0,2/16,0.64%,GPC5;GPC6
prerank,Reactome_2022__Platelet Degranulation R-HSA-114608,-0.37748422632756445,-1.027373843671664,0.42363636363636364,1.0,1.0,7/30,17.00%,PHACTR2;CAP1;CD63;F5;LHFPL2;ENDOD1;TGFB2
prerank,GO_Biological_Process_2021__cellular response to growth factor stimulus (GO:0071363),0.34478629191722604,1.0266046108390843,0.40987124463519314,0.7115759316708106,1.0,8/40,10.94%,PDE3A;GAREM1;ANXA1;NRP1;CPNE3;LGMN;SMAD3;PRKD1
prerank,"GO_Biological_Process_2021__RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.3265475744178436,1.023037604101798,0.3940677966101695,0.7187336414727413,1.0,16/49,16.14%,POLR2B;SF3B3;SMU1;RBMX;CPSF2;GEMIN5;CWF19L1;SRSF10;DHX35;SRSF3;GCFC2;HNRNPR;UBL5;HNRNPH2;POLR2I;DNAJC8
prerank,GO_Biological_Process_2021__regulation of cellular component organization (GO:0051128),-0.3740873956977998,-1.022633832609067,0.40804597701149425,1.0,1.0,12/30,25.06%,CAMK2D;HNRNPU;HSP90AA1;CDH13;HIP1;PRKCQ;ROS1;MELTF;SSRP1;EBAG9;TFRC;RASGRP2
prerank,GO_Biological_Process_2021__regulation of cytokine-mediated signaling pathway (GO:0001959),-0.4319932925209301,-1.0226180527017812,0.4246823956442831,1.0,1.0,4/16,16.90%,RUNX1;CYLD;CFLAR;RACK1
prerank,GO_Biological_Process_2021__glycosaminoglycan biosynthetic process (GO:0006024),0.3787719304483407,1.022312605472135,0.40540540540540543,0.71885732578966,1.0,2/25,0.64%,GPC5;GPC6
prerank,GO_Biological_Process_2021__post-translational protein modification (GO:0043687),0.3050024262837201,1.0211151976799235,0.3954022988505747,0.7201054314726617,1.0,16/70,15.72%,PSMB1;CALU;RAB5A;CDH2;FBXL18;FSTL1;RBBP5;KBTBD6;FEM1C;UBA3;HSP90B1;CHRDL1;PSMB2;KLHL25;FBXO31;RAB11B
prerank,Reactome_2022__FCERI Mediated NF-kB Activation R-HSA-2871837,0.39369929762705097,1.0206135215055065,0.42094017094017094,0.7197700043666255,1.0,2/19,2.58%,RPS27A;PSMB1
prerank,Reactome_2022__G Alpha (12/13) Signaling Events R-HSA-416482,0.3894503474224167,1.0195202534853491,0.4089935760171306,0.7209398674278154,1.0,5/20,6.04%,TIAM1;GNA13;MCF2;RHOA;RASGRF2
prerank,KEGG_2021_Human__Aldosterone synthesis and secretion,-0.39374339265834624,-1.0166905250108136,0.4157088122605364,1.0,1.0,8/23,20.08%,CAMK2D;ITPR2;ADCY8;ATP1A1;PRKCG;CALM3;CAMK1G;NR4A2
prerank,MSigDB_Hallmark_2020__Hypoxia,0.32342624635644657,1.0157131482157173,0.4236111111111111,0.7291173980159715,1.0,10/51,11.88%,PPARGC1A;TPST2;BTG1;PDK1;GBE1;COL5A1;CCNG2;FAM162A;GAPDH;KDM3A
prerank,KEGG_2021_Human__Prion disease,-0.32176874252019516,-1.0155234676857074,0.411231884057971,1.0,1.0,17/70,16.82%,RYR3;RYR1;EIF2S1;ITPR2;PSMA4;TUBB2A;EGR1;MCU;UQCRQ;EIF2AK3;HSPA1A;CYCS;NDUFB1;GRIN3A;COX7B;NDUFB10;SDHB
prerank,GO_Biological_Process_2021__positive regulation of intracellular signal transduction (GO:1902533),-0.29749414224338444,-1.015484520380376,0.3921232876712329,1.0,1.0,34/112,21.98%,ADGRV1;HSP90AA1;FGF9;MET;TFG;ERBB4;FGFR2;CDH13;PLEKHG5;ROR2;GSDME;TGFBR1;DDX21;GPR89A;RRAGD;ESR1;DLG5;HIP1;LGALS1;ROR1;GRM4;CFLAR;BCAR3;REL;RACK1;TGFB2;SEMA5A;PDGFD;TRIM5;FGF5;TNFRSF19;EGFR;TBK1;RELN
prerank,GO_Biological_Process_2021__cell junction assembly (GO:0034329),0.4193371293401972,1.0143670709776889,0.4318181818181818,0.7308591943605877,1.0,4/16,5.92%,CDH2;CDH20;KIRREL3;RHOA
prerank,GO_Biological_Process_2021__hemopoiesis (GO:0030097),0.3603969166919282,1.0125527045412335,0.43478260869565216,0.733940275697961,1.0,6/28,10.76%,KIRREL3;RTKN2;WNT2B;MEIS1;KITLG;HIPK1
prerank,GO_Biological_Process_2021__regulation of gene silencing by miRNA (GO:0060964),0.41132800376068185,1.0120228949576702,0.42857142857142855,0.7335866019784418,1.0,7/17,15.78%,POLR2B;NUP210;NUP107;IPO8;STAT3;NUP155;POLR2I
prerank,Reactome_2022__Downstream TCR Signaling R-HSA-202424,0.38389482564665434,1.011809020091556,0.44842105263157894,0.7325418390384243,1.0,2/21,2.58%,RPS27A;PSMB1
prerank,GO_Biological_Process_2021__negative regulation of macromolecule metabolic process (GO:0010605),0.3342263062003549,1.011548041436237,0.4366812227074236,0.731580720702482,1.0,13/39,17.76%,ID2;DIP2A;PARK7;SDCBP;LGMN;SIRT1;STOX1;CNOT7;RIN3;NOTCH2;CRKL;OPRD1;LDLR
prerank,KEGG_2021_Human__Hepatitis C,0.3655648535220613,1.008639188005425,0.4272930648769575,0.7376203085727474,1.0,11/26,20.14%,YWHAH;MAPK3;CLDN16;KRAS;STAT3;EIF3E;BID;LDLR;IFNAR1;CD81;TRAF6
prerank,MSigDB_Hallmark_2020__E2F Targets,0.33165317547639206,1.0083748471930525,0.43254817987152033,0.7366332001534532,1.0,11/41,13.56%,PPM1D;RPA1;RAD51C;NUP107;RAN;TMPO;CTCF;MRE11;H2AZ1;CKS2;MMS22L
prerank,Reactome_2022__Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,0.40345365736768035,1.0065276490153237,0.44251626898047725,0.7396313072926646,1.0,6/18,14.88%,KAT2B;H2AZ2;MYO1E;H3-3B;H2AZ1;H2BC5
prerank,Reactome_2022__Sensory Perception R-HSA-9709957,0.3191325935254863,1.0059827966419497,0.4676724137931034,0.7392821048945608,1.0,8/54,8.24%,GPC5;GPC6;WHRN;C1D;CTBP2;KCNN2;GSN;MYO1E
prerank,Reactome_2022__MHC Class II Antigen Presentation R-HSA-2132295,0.41006771644354395,1.0053793711017676,0.45901639344262296,0.7391591384797056,1.0,9/15,26.46%,SEC24A;LGMN;AP1S2;AP2S1;SAR1B;DCTN1;CENPE;CTSB;AP2A1
prerank,GO_Biological_Process_2021__regulation of stem cell differentiation (GO:2000736),-0.39034248849186814,-1.005182965166395,0.437984496124031,1.0,1.0,3/21,5.72%,HNRNPU;RUNX1;PSMA4
prerank,GO_Biological_Process_2021__RNA metabolic process (GO:0016070),0.3650937328164579,1.004951342876695,0.46373626373626375,0.7386880257985264,1.0,4/26,4.36%,TENT2;POLR2B;RBMX;RNASEH2B
prerank,Reactome_2022__Asparagine N-linked Glycosylation R-HSA-446203,0.32922213727306215,1.004552447887314,0.4166666666666667,0.737964295617678,1.0,7/44,7.84%,RPS27A;CHGA;ST8SIA3;ST8SIA4;SPTB;SEC24A;EDEM1
prerank,GO_Biological_Process_2021__regulation of mRNA catabolic process (GO:0061013),0.36928952232847395,1.004543356989815,0.4451901565995526,0.7363356507256277,1.0,11/25,26.62%,RPS27A;PSMB1;PSMB2;CNOT7;ANP32A;YTHDF2;HSPB1;PSMA1;PSME4;FMR1;PSMA5
prerank,GO_Biological_Process_2021__response to tumor necrosis factor (GO:0034612),-0.4229178326518256,-1.0033970189942238,0.45636363636363636,1.0,1.0,2/17,6.38%,PID1;GSDME
prerank,GO_Biological_Process_2021__positive regulation of cysteine-type endopeptidase activity (GO:2001056),0.4083188940225418,1.0027080487452174,0.4394904458598726,0.7394366149927509,1.0,4/16,9.92%,BCAP31;LGMN;SIRT1;FIS1
prerank,GO_Biological_Process_2021__regulation of cellular macromolecule biosynthetic process (GO:2000112),0.2890558575189355,1.0021233002177388,0.4497816593886463,0.7392653003512997,1.0,24/83,15.48%,RORB;CREBL2;PPARGC1A;PRDM8;MAPKAPK5;BTG1;ZNF280C;GEMIN5;SRSF10;ZNF341;ZNF678;RPL10;NUP107;NAB1;LIN54;GCFC2;STAT3;YY1AP1;IGSF1;ZNF143;METAP1;ZBTB11;SLC39A8;RNF20
prerank,GO_Biological_Process_2021__sensory organ development (GO:0007423),0.41856274115640263,1.001517484003678,0.4506172839506173,0.7392086630871302,1.0,6/16,11.94%,SMCHD1;MEIS2;MEIS1;HIPK2;HIPK1;CHRDL1
prerank,GO_Biological_Process_2021__cellular response to chemical stress (GO:0062197),0.35165702988142694,1.0012610939628124,0.437636761487965,0.738181510450457,1.0,13/30,19.82%,PPARGC1A;FOXO1;PARK7;GSR;PRKD1;CAT;STOX1;TXNRD1;VRK2;GPX3;ADNP2;NFE2L2;ETV5
prerank,GO_Biological_Process_2021__positive regulation of macromolecule metabolic process (GO:0010604),0.2954272130093296,1.0011561648246572,0.4433497536945813,0.7368247790712952,1.0,16/73,13.06%,CUX2;RPS7;RPL5;ID2;PPARGC1A;MAPK3;RPL23;PARK7;GSN;SMAD3;FAM98B;CTCF;GABPA;KRAS;STAT3;STOX1
prerank,Reactome_2022__Organelle Biogenesis And Maintenance R-HSA-1852241,0.3176608934862793,1.0006846640416347,0.44537815126050423,0.7363640511849648,1.0,19/54,19.62%,IFT52;PPARGC1A;ATP5MG;ACSS2;HDAC3;PRKAB2;ATP5F1E;BBIP1;CEP135;LIN9;GABPA;TCTN3;TTC26;ATP5PF;CCT8;CCP110;APOOL;TFB1M;TUBB4B
prerank,GO_Biological_Process_2021__negative regulation of protein phosphorylation (GO:0001933),-0.36673456283367395,-0.9998196594248016,0.4359925788497217,1.0,1.0,10/32,17.68%,PID1;PARD3;NCK1;TWIST1;WWTR1;TAF7;RACK1;CALM3;TRIB2;CHP1
prerank,KEGG_2021_Human__Adherens junction,-0.4270609693227499,-0.9997719255843476,0.4725897920604915,1.0,1.0,4/15,7.40%,PARD3;MET;PTPRM;TGFBR1
prerank,GO_Biological_Process_2021__regulation of cell division (GO:0051302),-0.42064797930446984,-0.9994793701555117,0.4510166358595194,1.0,1.0,5/16,17.24%,FGFR2;RAB11A;KLHL13;RACK1;CALM3
prerank,Reactome_2022__Chromatin Modifying Enzymes R-HSA-3247509,0.3321906078955296,0.9989763941161932,0.45227272727272727,0.7391097269296627,1.0,14/40,21.66%,KAT2B;H2AZ2;RBBP5;HDAC3;KDM3A;H2AZ1;H2BC5;SAP18;SETD7;COPRS;KMT5A;PRMT7;HDAC2;RBBP4
prerank,GO_Biological_Process_2021__striated muscle contraction (GO:0006941),-0.422491587191016,-0.9987818502406733,0.4584837545126354,1.0,1.0,12/16,39.28%,STAC;TPM1;NOS1;SCN4B;KCNQ1;TNNT2;ATP1A2;RCSD1;TTN;SMPX;MYH3;SCN2B
prerank,GO_Biological_Process_2021__negative regulation of cellular amide metabolic process (GO:0034249),-0.3971422523335698,-0.9980999327256997,0.46632124352331605,1.0,1.0,7/20,19.24%,CHRNA7;RPL13A;EIF2AK3;ABCA7;CNOT9;RACK1;SAMD4A
prerank,GO_Biological_Process_2021__cellular response to lipid (GO:0071396),0.33125173855701423,0.9979942204498956,0.45454545454545453,0.7399736709959566,1.0,9/39,18.28%,RORB;BRINP3;RHOA;EPHA3;MGST1;H2AZ1;WNT3;CXCL13;ADNP2
prerank,GO_Biological_Process_2021__proteolysis involved in cellular protein catabolic process (GO:0051603),0.4026909116439976,0.9969674830089073,0.4692144373673036,0.7410738703523871,1.0,4/18,14.16%,RPS27A;LGMN;FAP;ZRANB1
prerank,GO_Biological_Process_2021__positive regulation of cell population proliferation (GO:0008284),0.2781508919376006,0.9967787164837996,0.4289340101522843,0.7399348293940851,1.0,22/109,13.96%,ZFPM2;ID2;TIAM1;GAREM1;DISP3;MEIS2;RTKN2;NRG1;RPL23;SDCBP;LGMN;MEIS1;POU3F2;SIRT1;RPS15A;KITLG;FAM98B;KRAS;STOX1;PTN;CX3CL1;CNOT7
prerank,GO_Biological_Process_2021__protein ubiquitination (GO:0016567),0.28590728178823743,0.9963736649159243,0.4663677130044843,0.7392938581816421,1.0,32/87,24.80%,MARCHF1;RPS27A;PSMB1;FBXL18;RNF208;SMURF1;MKRN1;SH3RF2;SIRT1;RNF141;PSMB2;UBE2Q2;KLHL25;H2BC5;RNF20;FBXO31;NUB1;AREL1;RNF8;FBH1;NFE2L2;TRAF6;VCPIP1;TRIM69;FBXL7;RRAGA;TRIM54;PSMA1;UBE2D1;PEX5;FBXO2;PSME4
prerank,GO_Biological_Process_2021__positive regulation of MAPK cascade (GO:0043410),-0.31583029554533226,-0.9962560976007575,0.4288135593220339,1.0,1.0,17/60,19.22%,CHRNA7;ERBB4;FGFR2;ROR2;GSDME;ROBO1;OPRM1;ABCA7;HTR2C;TENM1;ROR1;TPD52L1;GRM4;BCAR3;TGFB2;PDGFD;TRIM5
prerank,KEGG_2021_Human__Insulin resistance,0.4038255734527302,0.9960925731820051,0.4573804573804574,0.7383568306795671,1.0,5/15,17.08%,PPARGC1A;FOXO1;PRKAB2;STAT3;TBC1D4
prerank,GO_Biological_Process_2021__regulation of cell cycle process (GO:0010564),-0.4063870714904071,-0.9954432582848292,0.4400749063670412,1.0,1.0,8/18,28.68%,RAB11A;KLHL13;CALM3;CHEK1;USP51;MYO19;DBF4;MAP9
prerank,GO_Biological_Process_2021__positive regulation of cellular amide metabolic process (GO:0034250),0.40037685376293347,0.9951691547046414,0.4701834862385321,0.7390082168806883,1.0,2/16,1.54%,RPL26;RPL5
prerank,GO_Biological_Process_2021__RNA processing (GO:0006396),0.3431612218163213,0.9945568213593288,0.45454545454545453,0.7389144124334491,1.0,4/34,2.96%,TENT2;SF3B3;SMU1;PPARGC1A
prerank,GO_Biological_Process_2021__positive regulation of cell differentiation (GO:0045597),0.30314759768813,0.9941564095808701,0.4366812227074236,0.7382361968189812,1.0,15/64,14.22%,ID2;TIAM1;CREBL2;CDH2;BRINP3;BTG1;RHOA;ATP6AP1;SDCBP;SMAD3;KITLG;SUCO;PRKD1;PTN;SIN3A
prerank,Reactome_2022__Signaling By TGF-beta Receptor Complex R-HSA-170834,0.3654117304447461,0.9925779914552755,0.4596949891067538,0.740487662281722,1.0,6/25,9.00%,RPS27A;PMEPA1;MAPK3;RHOA;SMURF1;SMAD3
prerank,Reactome_2022__Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,0.3835565919192909,0.9922736799437395,0.4780793319415449,0.7396596724340386,1.0,2/19,2.58%,RPS27A;PSMB1
prerank,GO_Biological_Process_2021__glycerophospholipid biosynthetic process (GO:0046474),0.3430818573316711,0.9916148932316645,0.4503171247357294,0.7397649185232853,1.0,5/36,8.18%,INPP4B;CEPT1;RAB5A;CPNE3;MTMR6
prerank,KEGG_2021_Human__Ubiquitin mediated proteolysis,0.3750712909416871,0.991492114828855,0.4668141592920354,0.7384752031424118,1.0,6/23,13.92%,RPS27A;RHOBTB1;SMURF1;ANAPC1;UBA3;UBE2Q2
prerank,GO_Biological_Process_2021__histone modification (GO:0016570),0.37423435320217413,0.9900089234116113,0.45982142857142855,0.7404992234172664,1.0,9/22,23.34%,HDAC9;PARK7;SIRT1;PRMT2;SIN3A;EYA4;PRMT7;HDAC2;BRMS1L
prerank,Reactome_2022__Transport Of Small Molecules R-HSA-382551,-0.27636426266294045,-0.9898187574543147,0.46645367412140576,1.0,1.0,41/154,22.32%,CAMK2D;RYR3;RYR1;EIF2S1;RUNX1;PCSK6;SLC9A9;ASIC2;SLC1A2;TRPC6;PSMA4;SLC2A3;GNG2;ADCY8;ACO1;ATP8B2;SLC17A6;MCU;PCSK5;SLC6A6;RAB11A;GNG7;TRPC7;TRPC5;ABCA7;SLCO4C1;SLC47A2;ATP2C2;STEAP2;ATP6V0D1;ABCF1;NGB;MAIP1;MRS2;SLC9C1;WNK3;PSMD2;PSMC6;MCUB;SLC5A8;ANO4
prerank,KEGG_2021_Human__Hematopoietic cell lineage,-0.43143640598798166,-0.9882183826467739,0.47735849056603774,1.0,1.0,1/15,1.08%,IL2RA
prerank,GO_Biological_Process_2021__peptidyl-serine phosphorylation (GO:0018105),-0.39405133213539867,-0.9873705720840307,0.46972477064220186,1.0,1.0,9/21,21.74%,CAMK2D;TGFBR1;EIF2AK3;PRKCH;PRKCQ;PRKCG;CAMK1G;TBK1;SBK1
prerank,GO_Biological_Process_2021__positive regulation of lymphocyte proliferation (GO:0050671),0.40653880436662265,0.9870362593553155,0.45322245322245325,0.7464789774891136,1.0,5/15,19.88%,ANXA1;VAV3;IL15;CD276;CD81
prerank,GO_Biological_Process_2021__positive regulation of cold-induced thermogenesis (GO:0120162),0.39095075550688535,0.9856569581378852,0.45243619489559167,0.7484241765579388,1.0,7/19,13.02%,PPARGC1A;DECR1;ADIPOR2;HDAC3;PRKAB2;KDM3A;ADRB1
prerank,GO_Biological_Process_2021__protein autophosphorylation (GO:0046777),-0.3534246067096616,-0.9853707885107664,0.44074074074074077,1.0,1.0,13/33,26.08%,CAMK2D;ERBB4;FGFR2;EIF2AK3;GRK5;TXK;STK33;WNK3;EEF2K;EGFR;ALK;STK24;EPHB1
prerank,KEGG_2021_Human__Drug metabolism,-0.40853699702053803,-0.9853394879756289,0.4811320754716981,1.0,1.0,3/18,7.06%,GSTO1;UPP1;CMPK1
prerank,Reactome_2022__Cellular Response To Chemical Stress R-HSA-9711123,0.32704968645169274,0.9840648804927321,0.4789356984478936,0.7506706682414072,1.0,10/43,14.22%,RPS27A;PSMB1;BRIP1;HDAC3;GSR;LIN9;STAT3;TXNRD1;PSMB2;SIN3A
prerank,GO_Biological_Process_2021__negative regulation of apoptotic signaling pathway (GO:2001234),-0.39864271331497425,-0.9832152879269921,0.4780114722753346,1.0,1.0,9/20,23.04%,SH3RF1;GPX1;TGFBR1;HSPA1A;AR;ACVR1;CFLAR;NR4A2;HERPUD1
prerank,Reactome_2022__CLEC7A (Dectin-1) Signaling R-HSA-5607764,0.36447061315566204,0.9828590365426693,0.47956989247311826,0.7506289271162555,1.0,11/23,26.62%,RPS27A;PSMB1;UBA3;PSMB2;NFATC3;TRAF6;PSMA1;UBE2D1;PSME4;UBE2M;PSMA5
prerank,Reactome_2022__C-type Lectin Receptors (CLRs) R-HSA-5621481,0.36447061315566204,0.9828590365426693,0.47956989247311826,0.7506289271162555,1.0,11/23,26.62%,RPS27A;PSMB1;UBA3;PSMB2;NFATC3;TRAF6;PSMA1;UBE2D1;PSME4;UBE2M;PSMA5
prerank,GO_Biological_Process_2021__peptidyl-serine modification (GO:0018209),-0.37359432265239967,-0.9824488270356879,0.4658040665434381,1.0,1.0,11/26,21.74%,CAMK2D;PARP2;TGFBR1;PARP1;EIF2AK3;PRKCH;PRKCQ;PRKCG;CAMK1G;TBK1;SBK1
prerank,Reactome_2022__Interleukin-1 Family Signaling R-HSA-446652,0.3415514200424894,0.981732596359338,0.48523206751054854,0.7517199186810355,1.0,8/34,20.14%,RPS27A;PSMB1;SMAD3;STAT3;PSMB2;PTPN5;PTPN18;TRAF6
prerank,GO_Biological_Process_2021__peptidyl-tyrosine phosphorylation (GO:0018108),-0.38642088082411796,-0.9814234171779018,0.45179584120982985,1.0,1.0,3/20,4.36%,GHR;ERBB4;FGFR2
prerank,GO_Biological_Process_2021__positive regulation of canonical Wnt signaling pathway (GO:0090263),0.340703400830575,0.9809178065846945,0.4889380530973451,0.7521076496599259,1.0,3/32,4.60%,GPC5;PSMB1;LRRK1
prerank,GO_Biological_Process_2021__cellular response to amino acid starvation (GO:0034198),0.41531580099532334,0.9797130067912703,0.49141630901287553,0.7520078348444726,1.0,5/15,10.94%,ATP6V0E1;MIOS;MAPK3;CASTOR2;PRKD1
prerank,GO_Biological_Process_2021__response to amino acid starvation (GO:1990928),0.41531580099532334,0.9797130067912703,0.49141630901287553,0.7520078348444726,1.0,5/15,10.94%,ATP6V0E1;MIOS;MAPK3;CASTOR2;PRKD1
prerank,GO_Biological_Process_2021__spindle assembly (GO:0051225),0.4019673729584058,0.9796839972136379,0.49443207126948774,0.7505043153906484,1.0,5/15,15.26%,NEK7;RHOA;HDAC3;TOGARAM2;ABRAXAS2
prerank,GO_Biological_Process_2021__adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),-0.35555813194305264,-0.9795027946257339,0.4804270462633452,1.0,1.0,8/31,15.10%,GNAL;RXFP1;GRM8;ADCY8;ADCYAP1R1;GRK5;GLP2R;ADGRL4
prerank,GO_Biological_Process_2021__positive regulation of transferase activity (GO:0051347),-0.3441613630232457,-0.9785109487920859,0.4936936936936937,1.0,1.0,8/39,8.78%,HSP90AA1;CHRNA7;MET;ERBB4;FGFR2;ROR2;CCT2;HNRNPA2B1
prerank,GO_Biological_Process_2021__regulation of cell differentiation (GO:0045595),-0.3565434249080804,-0.978497587601303,0.47882136279926335,1.0,1.0,8/33,11.08%,BMPR1B;RUNX1;GCM1;FGFR2;TGFBR1;SLC6A6;PURB;AR
prerank,KEGG_2021_Human__Lysosome,0.3774129591184022,0.9779956732722349,0.4669509594882729,0.7530336193816527,1.0,7/22,11.10%,MFSD8;ATP6AP1;LGMN;LAMP2;PPT1;AP1S2;HEXB
prerank,Reactome_2022__Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,0.34648113343768655,0.9776461424722487,0.4642082429501085,0.7523008305808453,1.0,6/29,11.94%,CALU;CDH2;FSTL1;HSP90B1;KLKB1;CHRDL1
prerank,GO_Biological_Process_2021__positive regulation of proteasomal protein catabolic process (GO:1901800),-0.4225991955423467,-0.9767822586421366,0.5113207547169811,1.0,1.0,6/15,21.52%,RCHY1;HSPA1A;ELOB;RACK1;TRIB2;PSMC6
prerank,GO_Biological_Process_2021__positive regulation of synaptic transmission (GO:0050806),-0.40136582736156867,-0.9765679968870761,0.5009041591320073,1.0,1.0,3/18,6.70%,CLSTN2;CHRNA7;ADCY8
